title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
3bedroom Apartment Available For Sale In Askari Tower-II Islamabad,3.5 Crore,"Askari Tower 2, DHA Defence Phase 2",Islamabad,"2,650 sqft",3,4,Flat,Added: 5 days ago,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_3bedroom_apartment_available_for_sale_in_askari_tower-ii_islamabad-53517099-11905-1.html,2026-03-30T16:17:39.378791
ASKARI HIGHTS 5 Flat,3.3 Crore,"Askari Heights 4, DHA Phase 5 - Sector H",Islamabad,"2,950 sqft",4,5,Flat,Added: 5 days ago,https://www.zameen.com/Property/dha_phase_5_sector_h_askari_heights_4_askari_hights_5_flat-53538846-21450-1.html,2026-03-30T16:17:39.422670
2 Bed Apartment On Top Floor Best Opportunity To Invest,8 Crore,"Karakoram Diplomatic Enclave, Islamabad",Islamabad,"2,003 sqft",2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_2_bed_apartment_on_top_floor_best_opportunity_to_invest-53667336-9063-1.html,2026-03-30T16:17:39.446060
Diplomatic Enclaves Luxurious 3-Bedroom Fully Furnished Corner Apartment For Sale In Karakoram Diplomatic Enclave,13.25 Crore,"Karakoram Diplomatic Enclave, Islamabad",Islamabad,"2,660 sqft",3,4,Flat,Added: 6 days ago,https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_diplomatic_enclaves_luxurious_3-bedroom_fully_furnished_corner_apartment_for_sale_in_karakoram_diplomatic_enclave-53667337-9063-1.html,2026-03-30T16:17:39.464606
PRIME INVESTMENT Luxury Fully Furnished Studio For Sale In Diplomatic Enclave,3 Crore,"Diplomatic Enclave, Islamabad",Islamabad,450 sqft,,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/islamabad_diplomatic_enclave_prime_investment_luxury_fully_furnished_studio_for_sale_in_diplomatic_enclave-53667347-429-1.html,2026-03-30T16:17:39.480142
Lignum Apartment For Sale Dha 2,1.6 Crore,"Lignum Tower, DHA Defence Phase 2",Islamabad,"1,410 sqft",2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/dha_defence_phase_2_lignum_tower_lignum_apartment_for_sale_dha_2-53130583-9913-1.html,2026-03-30T16:17:39.495816
Flat In G Sector,1.5 Crore,"G-11, Islamabad",Islamabad,900 sqft,2,2,Flat,Added: 1 day ago,https://www.zameen.com/Property/islamabad_g-11_flat_in_g_sector-53408910-168-1.html,2026-03-30T16:17:39.511982
Apartment For Sale In RJs-Lifestyle Residences,1.18 Crore,"RJs Lifestyle Residences, Islamabad Expressway",Islamabad,755 sqft,1,1,Flat,Added: 2 hours ago,,2026-03-30T16:17:39.526895
Service Apartment For Sale In RJs-Lifestyle Residences,1.18 Crore,"RJs Lifestyle Residences, Islamabad Expressway",Islamabad,755 sqft,1,1,Flat,Added: 2 hours ago,,2026-03-30T16:17:39.541518
Furnished Flat Available For Sale In D17 Main,35 Lakh,"D-17, Islamabad",Islamabad,400 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_d-17_furnished_flat_available_for_sale_in_d17_main-48889030-737-1.html,2026-03-30T16:17:39.557908
STUDIO FLAT FOR SALE ON MAIN ROAD,18.5 Lakh,"Soan Garden, Islamabad",Islamabad,250 sqft,1,1,Flat,Added: 3 hours ago,https://www.zameen.com/Property/islamabad_soan_garden_studio_flat_for_sale_on_main_road-53961917-338-1.html,2026-03-30T16:17:39.574848
1 Bed Apartment For Sale In E11,55 Lakh,"E-11, Islamabad",Islamabad,650 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_e-11_1_bed_apartment_for_sale_in_e11-53123613-329-1.html,2026-03-30T16:17:39.591767
3 Bed Unfurnished Apartment Available For Sale In Capital Residencia E11 Main Margalla Road,1.95 Crore,"Capital Residencia, Margalla Hills-2",Islamabad,"1,700 sqft",3,3,Flat,Added: 2 days ago,https://www.zameen.com/Property/margalla_hills_2_capital_residencia_3_bed_unfurnished_apartment_available_for_sale_in_capital_residencia_e11_main_margalla_road-52575218-10573-1.html,2026-03-30T16:17:39.607820
2 Bedroom Apartment For Sale In F11 Islamabad,3.2 Crore,"F-11, Islamabad",Islamabad,"2,115 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_f-11_2_bedroom_apartment_for_sale_in_f11_islamabad-53624845-163-1.html,2026-03-30T16:17:39.626390
Luxury 3 Bed Furnished Apartment Available For Sale In Galleria Mall Bharia Enclave Islamabad,2.2 Crore,"Bahria Enclave, Bahria Town",Islamabad,"2,458 sqft",3,3,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_enclave_luxury_3_bed_furnished_apartment_available_for_sale_in_galleria_mall_bharia_enclave_islamabad-53407704-1705-1.html,2026-03-30T16:17:39.642744
One Bed Apartment Non Furnished Cube Apartment For Sale,1.18 Crore,"Bahria Enclave, Bahria Town",Islamabad,"1,102 sqft",1,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_enclave_one_bed_apartment_non_furnished_cube_apartment_for_sale-53389100-1705-1.html,2026-03-30T16:17:39.658888
3 Bedroom Apartment For Sale Bahria Enclave,1.45 Crore,"The Galleria, Bahria Enclave",Islamabad,"1,695 sqft",3,3,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_the_galleria_3_bedroom_apartment_for_sale_bahria_enclave-53065450-10002-1.html,2026-03-30T16:17:39.674841
3 Bedroom Apartment For Sale,2.05 Crore,"The Galleria, Bahria Enclave",Islamabad,"2,450 sqft",3,4,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_the_galleria_3_bedroom_apartment_for_sale-53458244-10002-1.html,2026-03-30T16:17:39.691328
One Bed Apartment For Sale In Top City-1 Islamabad,75 Lakh,"Top City 1, Islamabad",Islamabad,560 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_top_city_1_one_bed_apartment_for_sale_in_top_city-1_islamabad-52211035-1383-1.html,2026-03-30T16:17:39.707391
Top Floor Apartment Available For Sale,11.75 Crore,"The Centaurus, F-8",Islamabad,"2,019 sqft",2,3,Flat,Added: 6 days ago,https://www.zameen.com/Property/f_8_the_centaurus_top_floor_apartment_available_for_sale-53966239-8349-1.html,2026-03-30T16:17:43.124782
Bahria Enclave 2 Bed Cube Apartment Brand New 6th Floor Sunfacing 1558 sq feet Circulation and Inner Parking Charges paid Available for Sale,1.75 Crore,"Cube Apartments, Bahria Enclave",Islamabad,"1,558 sqft",2,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_enclave_cube_apartments_bahria_enclave_2_bed_cube_apartment_brand_new_6th_floor_sunfacing_1558_sq_feet_circulation_and_inner_parking_charges_paid_available_for_sale-53703116-21520-1.html,2026-03-30T16:17:43.162741
2 Bed Apartment 1850 Square Feet in the Mall of Islamabad on 17th Floor Sunfacing Available for Sale,8.5 Crore,"Mall of Islamabad, Blue Area",Islamabad,"1,850 sqft",2,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/blue_area_mall_of_islamabad_2_bed_apartment_1850_square_feet_in_the_mall_of_islamabad_on_17th_floor_sunfacing_available_for_sale-53323986-17132-1.html,2026-03-30T16:17:43.178369
3 BED FLAT FOR SALE IN CDA SECTOR F-17 ISLAMABAD ALL FACILITY AVAILABLE CDA PPROVED SECTOR MPCHS,68 Lakh,"Faisal Town - F-18, Islamabad",Islamabad,"1,220 sqft",3,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_3_bed_flat_for_sale_in_cda_sector_f-17_islamabad_all_facility_available_cda_pproved_sector_mpchs-53832884-8260-1.html,2026-03-30T16:17:43.194133
2 BED FLAT FOR SALE MULTI F-17 ISLAMABAD ALL FACILITY AVAILABLE CDA PPROVED SECTOR MPCHS,55 Lakh,"F-17, Islamabad",Islamabad,800 sqft,2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/islamabad_f-17_2_bed_flat_for_sale_multi_f-17_islamabad_all_facility_available_cda_pproved_sector_mpchs-53842457-335-1.html,2026-03-30T16:17:43.219752
The Galleria 3bedrooms Diamond Category Apartment Available For Sale in Bahria Enclave Islamabad,2 Crore,"Bahria Enclave, Bahria Town",Islamabad,"2,458 sqft",3,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_bahria_enclave_the_galleria_3bedrooms_diamond_category_apartment_available_for_sale_in_bahria_enclave_islamabad-52917572-1705-1.html,2026-03-30T16:17:43.235293
"Beautiful 3 Bed Corner Flat for Sale in Soan Garden, Islamabad Ready to Move In!",82 Lakh,"Soan Garden - Block G, Soan Garden",Islamabad,"1,216 sqft",3,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_g_beautiful_3_bed_corner_flat_for_sale_in_soan_garden_islamabad_ready_to_move_in-52122126-3497-1.html,2026-03-30T16:17:43.295327
3 BED FLAT FOR SALE MULTI F-17 ISLAMABAD ALL FACILITY AVAILABLE CDA PPROVED SECTOR MPCHS,67 Lakh,"F-17, Islamabad",Islamabad,"1,220 sqft",3,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/islamabad_f-17_3_bed_flat_for_sale_multi_f-17_islamabad_all_facility_available_cda_pproved_sector_mpchs-53805272-335-1.html,2026-03-30T16:17:43.341118
4 Bed Apartment Is Available For Sale In Giga Mall Lignum Tower Islamabad,3.05 Crore,"Giga Mall Extension Tower, DHA Defence Phase 2",Islamabad,"3,284 sqft",4,5,Flat,Added: 1 week ago,https://www.zameen.com/Property/dha_defence_phase_2_giga_mall_extension_tower_4_bed_apartment_is_available_for_sale_in_giga_mall_lignum_tower_islamabad-48416308-18855-1.html,2026-03-30T16:17:43.357334
"4-Bed Luxury Apartment for Sale in Askari Heights Tower2, DHA Phase 2, Islamabad 6th floor very reasonable prise 4.4Cr.",4.4 Crore,"DHA Defence Phase 2, DHA Defence",Islamabad,"3,000 sqft",4,5,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_4-bed_luxury_apartment_for_sale_in_askari_heights_tower2_dha_phase_2_islamabad_6th_floor_very_reasonable_prise_4_4cr-53937544-339-1.html,2026-03-30T16:17:43.377530
Bahria Enclave 2 Bed Cube Apartment 1558 sq feet Possession Utility Circulation Charges paid on Murree facing Available for Sale,1.7 Crore,"Cube Apartments, Bahria Enclave",Islamabad,"1,558 sqft",2,3,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/bahria_enclave_cube_apartments_bahria_enclave_2_bed_cube_apartment_1558_sq_feet_possession_utility_circulation_charges_paid_on_murree_facing_available_for_sale-53323941-21520-1.html,2026-03-30T16:17:43.396428
"Luxury 2 Bed Rooms Fully Furnished Apartment For Sale Park View, Lift Installed",4 Crore,"Park View City, Islamabad",Islamabad,"1,442 sqft",2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/islamabad_park_view_city_luxury_2_bed_rooms_fully_furnished_apartment_for_sale_park_view_lift_installed-53810045-10933-1.html,2026-03-30T16:17:43.428894
Margalla Facing 2-Bed Apartment For Sale In Elon Square Blue Area Islamabad,7.8 Crore,"Blue Area, Islamabad",Islamabad,"1,575 sqft",2,2,Flat,Added: 21 hours ago,https://www.zameen.com/Property/islamabad_blue_area_margalla_facing_2-bed_apartment_for_sale_in_elon_square_blue_area_islamabad-52093931-157-1.html,2026-03-30T16:17:43.445223
One Bed Fountains View And Lake Face Apartment Lake Harbour 2,1.78 Crore,"Park View City - Downtown Block, Park View City",Islamabad,538 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/park_view_city_park_view_city_-_downtown_block_one_bed_fountains_view_and_lake_face_apartment_lake_harbour_2-53302420-20871-1.html,2026-03-30T16:17:43.460963
Meher Apartment 2 Bedroom Flat For Sale A Block Sector H-13 Islamabad,85 Lakh,"Meher Apartments, H-12",Islamabad,"1,150 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/h_12_meher_apartments_meher_apartment_2_bedroom_flat_for_sale_a_block_sector_h-13_islamabad-51961758-11052-1.html,2026-03-30T16:17:43.476408
3 Bed Apartment For Sale Goldcrest Views 2 Tower C,3.63 Crore,"Goldcrest Views, DHA Defence Phase 2",Islamabad,"2,138 sqft",3,3,Flat,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_phase_2_goldcrest_views_3_bed_apartment_for_sale_goldcrest_views_2_tower_c-53836840-18358-1.html,2026-03-30T16:17:43.495018
Luxury Fully Furnished Apartment For Sale | Sukh Chayn F-10 | Prime Investment,5.35 Crore,"Sukh Chayn Residence, F-10",Islamabad,850 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/f_10_sukh_chayn_residence_luxury_fully_furnished_apartment_for_sale_sukh_chayn_f-10_prime_investment-53595395-13589-1.html,2026-03-30T16:17:43.511542
Invest In Radisson Blu First American 5 Star Hotel In Pakistan,1.65 Crore,"Top City 1, Islamabad",Islamabad,360 sqft,,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_top_city_1_invest_in_radisson_blu_first_american_5_star_hotel_in_pakistan-52214876-1383-1.html,2026-03-30T16:17:43.526265
Ideal Flat Is Available For sale In Mumtaz City,3.57 Crore,"Mumtaz City, Islamabad",Islamabad,794 sqft,,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_mumtaz_city_ideal_flat_is_available_for_sale_in_mumtaz_city-52215109-3464-1.html,2026-03-30T16:17:43.541852
Stylish 1-Bedroom Apartment in Pavilion Executive,1.46 Crore,"Mumtaz City, Islamabad",Islamabad,911 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_mumtaz_city_stylish_1-bedroom_apartment_in_pavilion_executive-52500019-3464-1.html,2026-03-30T16:17:43.559598
1 Bed Luxury Apartment Available On Prime Location In DHA 2,2.33 Crore,"DHA Defence Phase 2, DHA Defence",Islamabad,933 sqft,1,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_bed_luxury_apartment_available_on_prime_location_in_dha_2-53816521-339-1.html,2026-03-30T16:17:43.575635
One Bed Apartment Available for Sale,75 Lakh,"Top City 1 - Block C, Top City 1",Islamabad,601 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_c_one_bed_apartment_available_for_sale-53010581-9232-1.html,2026-03-30T16:17:43.591027
1240 Sq. Ft 2 Bed Apartment For Sale In Top City,1.35 Crore,"Top City 1, Islamabad",Islamabad,"1,240 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/islamabad_top_city_1_1240_sq_ft_2_bed_apartment_for_sale_in_top_city-53014808-1383-1.html,2026-03-30T16:17:43.606573
Brand New Furnished Apartment For Sale At Time Square,75 Lakh,"Top City 1 - Block C, Top City 1",Islamabad,600 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_c_brand_new_furnished_apartment_for_sale_at_time_square-53280355-9232-1.html,2026-03-30T16:17:43.622346
Luxury 3 Bed Apartment in DHA Phase 2 | Modern Living with Premium Amenities,5.57 Crore,"DHA Defence Phase 2, DHA Defence",Islamabad,"2,228 sqft",3,4,Flat,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_luxury_3_bed_apartment_in_dha_phase_2_modern_living_with_premium_amenities-53987757-339-1.html,2026-03-30T16:17:43.637784
1 Bed Flat For Sale,1.05 Crore,"Defence Executive Apartments, DHA Defence Phase 2",Islamabad,978 sqft,1,1,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/dha_defence_phase_2_defence_executive_apartments_1_bed_flat_for_sale-53899406-9615-1.html,2026-03-30T16:17:47.469703
790 Square Feet 2 Bed Apartment Is Available On Easy Installments Plan,80 Lakh,"Top City 1 - Block I, Top City 1",Islamabad,790 sqft,2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_i_790_square_feet_2_bed_apartment_is_available_on_easy_installments_plan-52821750-16278-1.html,2026-03-30T16:17:47.494225
Beautifully Constructed Flat Is Available For sale In Top City 1 - Block I,40 Lakh,"Top City 1 - Block I, Top City 1",Islamabad,456 sqft,1,1,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_i_beautifully_constructed_flat_is_available_for_sale_in_top_city_1_-_block_i-53535083-16278-1.html,2026-03-30T16:17:47.516769
450 Square Feet Flat In Central Airport Green Garden - Block A For Sale,40 Lakh,"Airport Green Garden - Block A, Airport Green Garden",Islamabad,450 sqft,1,1,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/airport_green_garden_airport_green_garden_-_block_a_450_square_feet_flat_in_central_airport_green_garden_-_block_a_for_sale-53535100-19371-1.html,2026-03-30T16:17:47.534575
Luxury 2 Bed Furnished Apartment Available For Sale In Islamabad,3.75 Crore,"Skypark One, Gulberg Greens",Islamabad,"1,570 sqft",2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/gulberg_greens_skypark_one_luxury_2_bed_furnished_apartment_available_for_sale_in_islamabad-53944177-15266-1.html,2026-03-30T16:17:47.551162
2 BED FLAT FOR SALE IN F-17 GHOSIA ARCADE ISLAMABAD ALL FACILITY AVAILABLE CDA PPROVED SECTOR MPCHS,41 Lakh,"F-17, Islamabad",Islamabad,870 sqft,2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/islamabad_f-17_2_bed_flat_for_sale_in_f-17_ghosia_arcade_islamabad_all_facility_available_cda_pproved_sector_mpchs-53198758-335-1.html,2026-03-30T16:17:47.610141
"3 Bed Brand New Apartment Overseas Block 16 ,In Al Ghurair Giga ,Defence Residency ,DHA Phase 2 ,Gate 2 ,Islamabad",1.55 Crore,"Al-Ghurair Giga, DHA Defence Phase 2",Islamabad,"1,150 sqft",3,3,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/dha_defence_phase_2_al-ghurair_giga_3_bed_brand_new_apartment_overseas_block_16_in_al_ghurair_giga_defence_residency_dha_phase_2_gate_2_islamabad-53006789-15113-1.html,2026-03-30T16:17:47.674551
Signature Properties Offer 3room Apartment Dha Phase 2 Islamabad,1.2 Crore,"Al-Ghurair Giga, DHA Defence Phase 2",Islamabad,"1,102 sqft",3,3,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/dha_defence_phase_2_al-ghurair_giga_signature_properties_offer_3room_apartment_dha_phase_2_islamabad-53786792-15113-1.html,2026-03-30T16:17:47.691597
I-12/1 Corner 4th Floor D-Type Flat All Dues Clear,80 Lakh,"I-12/1, I-12",Islamabad,870 sqft,2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/i_12_i-12_1_i-12_1_corner_4th_floor_d-type_flat_all_dues_clear-52673279-13800-1.html,2026-03-30T16:17:47.708311
I-12/1 Ground Floor D-Type All Dues Clear Flat,90 Lakh,"I-12/1, I-12",Islamabad,870 sqft,2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/i_12_i-12_1_i-12_1_ground_floor_d-type_all_dues_clear_flat-52685891-13800-1.html,2026-03-30T16:17:47.733337
I-12/1 Top Floor D-Type ADC Flat on 9th Floor,65 Lakh,"I-12/1, I-12",Islamabad,870 sqft,2,2,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/i_12_i-12_1_i-12_1_top_floor_d-type_adc_flat_on_9th_floor-52685945-13800-1.html,2026-03-30T16:17:47.752500
Reserve A Centrally Located Flat In MPCHS - Multi Gardens,48 Lakh,"MPCHS - Multi Gardens, B-17",Islamabad,350 sqft,1,1,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_reserve_a_centrally_located_flat_in_mpchs_-_multi_gardens-53938524-3115-1.html,2026-03-30T16:17:47.772696
1Bedroom Luxury Apartments For Sale,1.05 Crore,"Defence Executive Apartments, DHA Defence Phase 2",Islamabad,978 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_phase_2_defence_executive_apartments_1bedroom_luxury_apartments_for_sale-53858945-9615-1.html,2026-03-30T16:17:47.790805
b17 capital square two bedroom apartment available for sale open view,95 Lakh,"B-17, Islamabad",Islamabad,"1,100 sqft",2,2,Flat,Added: 1 day ago,https://www.zameen.com/Property/islamabad_b-17_b17_capital_square_two_bedroom_apartment_available_for_sale_open_view-53990744-616-1.html,2026-03-30T16:17:47.809208
1 Bed Luxury Apartment Available For Sale. In Faisal Town Project of Faisal Town ZEDEM International.,1.14 Crore,"Faisal Town Phase 1 - Block C, Faisal Town Phase 1",Islamabad,880 sqft,1,1,Flat,Added: 21 hours ago,https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_c_1_bed_luxury_apartment_available_for_sale_in_faisal_town_project_of_faisal_town_zedem_international-53068544-16418-1.html,2026-03-30T16:17:47.828746
A Stunning Flat Is Up For Grabs In G-11 G-11,3.65 Crore,"G-11, Islamabad",Islamabad,"1,630 sqft",2,2,Flat,Added: 1 day ago,https://www.zameen.com/Property/islamabad_g-11_a_stunning_flat_is_up_for_grabs_in_g-11_g-11-52650287-168-1.html,2026-03-30T16:17:47.847442
