title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
10 Marla Residential Plot Is Available For sale,85 Lakh,"Gulberg Residencia - Block L, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_10_marla_residential_plot_is_available_for_sale-53955626-9122-2.html,2026-03-30T16:31:56.192145
A Perfect Residential Plot Awaits You In Gulberg Residencia - Block L Islamabad For Sale,1.55 Crore,"Gulberg Residencia - Block L, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_a_perfect_residential_plot_awaits_you_in_gulberg_residencia_-_block_l_islamabad_for_sale-53955625-9122-2.html,2026-03-30T16:31:56.210129
Residential Plot Of 7 Marla In Gulberg Residencia - Block L Is Available,1.3 Crore,"Gulberg Residencia - Block L, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_residential_plot_of_7_marla_in_gulberg_residencia_-_block_l_is_available-53955627-9122-2.html,2026-03-30T16:31:56.223620
"1 Kanal Investor Rate Plot For Sale In DHA Phase 5 , Islamabad",3.1 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_1_kanal_investor_rate_plot_for_sale_in_dha_phase_5_islamabad-53969949-8401-2.html,2026-03-30T16:31:56.237152
Margalla Enclave Islamabad 5 Marla plot Available for sale best location and hieghted plot,1.8 Crore,"Margalla Enclave, Margalla Avenue",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/margalla_avenue_margalla_enclave_margalla_enclave_islamabad_5_marla_plot_available_for_sale_best_location_and_hieghted_plot-53995716-21436-2.html,2026-03-30T16:31:56.250713
7 MARLA DEVELOP POSSESSION PLOT FOR SALE ON REASONABLE PRICE IN GULBERG GREEN ISLAMABAD,80 Lakh,"Gulberg Greens, Gulberg",Islamabad,7 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/gulberg_gulberg_greens_7_marla_develop_possession_plot_for_sale_on_reasonable_price_in_gulberg_green_islamabad-53916169-8312-2.html,2026-03-30T16:31:56.266405
2 Kanal Plots Gulberg Islamabad Easy Installments,3 Crore,"Gulberg, Islamabad",Islamabad,2 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_gulberg_2_kanal_plots_gulberg_islamabad_easy_installments-53710051-1682-2.html,2026-03-30T16:31:56.281995
1-Kanal | 2-Kanal | 10-Maral Residential Plots On Installment In Gulberq Islamabad,2 Crore,"Gulberg, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_gulberg_1-kanal_2-kanal_10-maral_residential_plots_on_installment_in_gulberq_islamabad-53701945-1682-2.html,2026-03-30T16:31:56.298652
5-Marla Plot On Installment Gulberg Residencia - Islamabad,70 Lakh,"Gulberg Residencia, Gulberg",Islamabad,5 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/gulberg_gulberg_residencia_5-marla_plot_on_installment_gulberg_residencia_-_islamabad-53769880-8319-2.html,2026-03-30T16:31:56.315798
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.99 Crore,"DHA Phase 5 - Sector D, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_d_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53959756-8403-2.html,2026-03-30T16:31:56.334611
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.85 Crore,"DHA Phase 5 - Sector H, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_h_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53959718-11869-2.html,2026-03-30T16:31:56.351422
10 Marla Non-Developed Plot For Sale In Agosh Housing Society Demand 60 Ac,60 Lakh,"AGOCHS Phase 2, AGOCHS",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/agochs_agochs_phase_2_10_marla_non-developed_plot_for_sale_in_agosh_housing_society_demand_60_ac-53009675-10360-2.html,2026-03-30T16:31:59.013304
Get An Attractive Residential Plot In Islamabad Under Rs. 14400000,1.44 Crore,"Bahria Enclave - Sector J, Bahria Enclave",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_get_an_attractive_residential_plot_in_islamabad_under_rs_14400000-53887509-11981-2.html,2026-03-30T16:31:59.052509
10 Marla Corner Plot for Sale in DHA Phase 5 Islamabad Sector F1 | | Sun Facing,1.65 Crore,"DHA Defence Phase 5, DHA Defence",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_10_marla_corner_plot_for_sale_in_dha_phase_5_islamabad_sector_f1_sun_facing-53988675-10991-2.html,2026-03-30T16:31:59.069341
Cda/dha margalla enclave ME2(50*90) front back open plot for sale.,6.5 Crore,"Margalla Enclave, Margalla Avenue",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/margalla_avenue_margalla_enclave_cda_dha_margalla_enclave_me2_50_90_front_back_open_plot_for_sale-53988643-21436-2.html,2026-03-30T16:31:59.088139
Dha margalla enclave Lake District (50*90) proper corner plot for sale.,7.1 Crore,"Margalla Enclave, Margalla Avenue",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/margalla_avenue_margalla_enclave_dha_margalla_enclave_lake_district_50_90_proper_corner_plot_for_sale-53988609-21436-2.html,2026-03-30T16:31:59.102709
8 Marla Plot For sale Bahria Enclave,1.15 Crore,"Bahria Enclave - Sector N, Bahria Enclave",Islamabad,8 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_8_marla_plot_for_sale_bahria_enclave-53984009-11975-2.html,2026-03-30T16:31:59.211846
1 kanal plot for sale,2.25 Crore,"AGOCHS Phase 2, AGOCHS",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/agochs_agochs_phase_2_1_kanal_plot_for_sale-53987812-10360-2.html,2026-03-30T16:31:59.228166
Kanal Plot Available For Sale At Prime Location,32 Lakh,"Ministry of Commerce Society, E-19",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/e_19_ministry_of_commerce_society_kanal_plot_available_for_sale_at_prime_location-52755643-8205-2.html,2026-03-30T16:31:59.248447
"DHA Phase 5, Sector F, Plot At Investors Rate , Main Akarm Raja Blvd ,Ideal Location . Best Time For The Investors.",2.35 Crore,"DHA Defence Phase 5, DHA Defence",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_dha_phase_5_sector_f_plot_at_investors_rate_main_akarm_raja_blvd_ideal_location_best_time_for_the_investors-53902669-10991-2.html,2026-03-30T16:31:59.262585
Residential Plot For sale Situated In Margalla Orchard,3.6 Crore,"Margalla Orchard, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_margalla_orchard_residential_plot_for_sale_situated_in_margalla_orchard-53921602-21948-2.html,2026-03-30T16:31:59.276378
"Top Heighted ,Solid, And Level It Very Near To Masjid ,Park ,Commercial",2.25 Crore,"DHA Phase 5 - Sector F, DHA Defence Phase 5",Islamabad,10 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_top_heighted_solid_and_level_it_very_near_to_masjid_park_commercial-51550561-8836-2.html,2026-03-30T16:31:59.289875
Prime Location Residential Plot Available For Sale In DHA Phase 5 Islamabad.,3.3 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_prime_location_residential_plot_available_for_sale_in_dha_phase_5_islamabad-53970015-8401-2.html,2026-03-30T16:31:59.303479
Affordable Residential Plot Available For sale In Gulberg Residencia - Block L,1.25 Crore,"Gulberg Residencia - Block L, Gulberg Residencia",Islamabad,7 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_affordable_residential_plot_available_for_sale_in_gulberg_residencia_-_block_l-53955628-9122-2.html,2026-03-30T16:31:59.317769
10 Marla Residential Plot In Gulberg Residencia - Block O Is Best Option,1.85 Crore,"Gulberg Residencia - Block O, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_o_10_marla_residential_plot_in_gulberg_residencia_-_block_o_is_best_option-53955630-9125-2.html,2026-03-30T16:31:59.331102
Prominently-Located Residential Plot Available In Gulberg Residencia - Block O For sale,1.9 Crore,"Gulberg Residencia - Block O, Gulberg Residencia",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_o_prominently-located_residential_plot_available_in_gulberg_residencia_-_block_o_for_sale-53955631-9125-2.html,2026-03-30T16:31:59.344232
A Great Choice For A 1800 Square Feet Residential Plot Available In G-15/1,1.55 Crore,"G-15/1, G-15",Islamabad,8 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/g_15_g-15_1_a_great_choice_for_a_1800_square_feet_residential_plot_available_in_g-15_1-53947436-3348-2.html,2026-03-30T16:31:59.357947
In Islamabad You Can Find The Perfect Residential Plot For sale,3.15 Crore,"G-15/1, G-15",Islamabad,1.2 Kanal,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/g_15_g-15_1_in_islamabad_you_can_find_the_perfect_residential_plot_for_sale-53947438-3348-2.html,2026-03-30T16:31:59.373712
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.85 Crore,"DHA Phase 5 - Sector H, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_h_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53959718-11869-2.html,2026-03-30T16:31:59.387394
Prime Location 25 X 40 Residential Plot Available For Sale In G-14 Islamabad,1 Crore,"G-14/1, G-14",Islamabad,4.4 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/g_14_g-14_1_prime_location_25_x_40_residential_plot_available_for_sale_in_g-14_islamabad-53995686-3343-2.html,2026-03-30T16:31:59.401554
1 Kanal Plot For Sale In DHA Phase 2 Islamabad,3.05 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_1_kanal_plot_for_sale_in_dha_phase_2_islamabad-53959664-8401-2.html,2026-03-30T16:31:59.415119
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.99 Crore,"DHA Phase 5 - Sector C, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53959708-8402-2.html,2026-03-30T16:31:59.430995
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.95 Crore,"DHA Phase 5 - Sector H, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_h_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958557-11869-2.html,2026-03-30T16:31:59.444344
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,3.05 Crore,"DHA Phase 5 - Sector A, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_a_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958642-8400-2.html,2026-03-30T16:31:59.457964
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.95 Crore,"DHA Phase 5 - Sector D, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_d_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958521-8403-2.html,2026-03-30T16:31:59.471499
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.85 Crore,"DHA Phase 5 - Sector C, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958514-8402-2.html,2026-03-30T16:31:59.485463
1 Kanal Residential Plot Is Available For sale In Park Road Housing Scheme - Block C,3.1 Crore,"Park Road Housing Scheme - Block C, Park Road Housing Scheme",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/park_road_housing_scheme_park_road_housing_scheme_-_block_c_1_kanal_residential_plot_is_available_for_sale_in_park_road_housing_scheme_-_block_c-53916590-21350-2.html,2026-03-30T16:32:02.507707
Margala Orched A Block Plot For Sale,3.6 Crore,"Margalla Orchard, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_margalla_orchard_margala_orched_a_block_plot_for_sale-53783925-21948-2.html,2026-03-30T16:32:02.552800
F-14 4080 beautiful location,1.66 Crore,"F-14, Islamabad",Islamabad,14.2 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_f-14_f-14_4080_beautiful_location-53988073-3290-2.html,2026-03-30T16:32:02.567149
35_ 70 = 10 Marla Plot For Sale In F-14/1 Islamabad,1.55 Crore,"F-14, Islamabad",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_f-14_35_70_10_marla_plot_for_sale_in_f-14_1_islamabad-53933763-3290-2.html,2026-03-30T16:32:02.580293
Prime Location 500 Sqyd Residential Plot Available For Sale Located D-12 Islamabad,9.75 Crore,"D-12/2, D-12",Islamabad,1 Kanal,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/d_12_d-12_2_prime_location_500_sqyd_residential_plot_available_for_sale_located_d-12_islamabad-53987855-3155-2.html,2026-03-30T16:32:02.596516
5 Marla Residential Plot For sale Available In Park Enclave,1.3 Crore,"Park Enclave 3, Park Enclave",Islamabad,5 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/park_enclave_park_enclave_3_5_marla_residential_plot_for_sale_available_in_park_enclave-53925895-17150-2.html,2026-03-30T16:32:02.609479
Margalla Enclave 10 Marla Plot Available For Sale,3 Crore,"Margalla Enclave, Margalla Avenue",Islamabad,10 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/margalla_avenue_margalla_enclave_margalla_enclave_10_marla_plot_available_for_sale-53987493-21436-2.html,2026-03-30T16:32:02.622448
16.5 Marla Plot /Valley Road/Bani Gala For Sale,1.5 Crore,"Bani Gala, Islamabad",Islamabad,16 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_bani_gala_16_5_marla_plot_valley_road_bani_gala_for_sale-53925268-340-2.html,2026-03-30T16:32:02.636822
University Town Islamabad Block E,31.5 Lakh,"University Town - Block E, University Town",Islamabad,5 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/university_town_university_town_-_block_e_university_town_islamabad_block_e-53987197-3505-2.html,2026-03-30T16:32:02.650512
14 Marla Plot For Sale Block#A DHA Margalla Orchard Park Road Islamabad,2.2 Crore,"Margalla Orchard, Islamabad",Islamabad,14 Marla,,,Plot,Added: 2 days ago,https://www.zameen.com/Property/islamabad_margalla_orchard_14_marla_plot_for_sale_block_a_dha_margalla_orchard_park_road_islamabad-53966686-21948-2.html,2026-03-30T16:32:02.664100
20 Marla Plot For Sale On (Urgent Basis) On (Investor Rate) In Sector B Dha 5,3.05 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_20_marla_plot_for_sale_on_urgent_basis_on_investor_rate_in_sector_b_dha_5-53969845-8401-2.html,2026-03-30T16:32:02.729328
10 marla plot for sale in DHA Phase 5 Islamabad,1.9 Crore,"DHA Defence Phase 5, DHA Defence",Islamabad,10 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_10_marla_plot_for_sale_in_dha_phase_5_islamabad-53990983-10991-2.html,2026-03-30T16:32:02.783243
Sector: N 8 Marla plot for sale available Bahria enclave Islambad,1.2 Crore,"Bahria Enclave - Sector N, Bahria Enclave",Islamabad,8 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_sector_n_8_marla_plot_for_sale_available_bahria_enclave_islambad-53982702-11975-2.html,2026-03-30T16:32:02.803073
"Sector: M, 10 Marla Sime corner plot for sale Bahria enclave Islambad",1.56 Crore,"Bahria Enclave - Sector M, Bahria Enclave",Islamabad,10 Marla,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_sector_m_10_marla_sime_corner_plot_for_sale_bahria_enclave_islambad-53986438-11977-2.html,2026-03-30T16:32:02.816475
C Block 60 ft Road Plot,1.9 Crore,"AGOCHS Phase 2, AGOCHS",Islamabad,1 Kanal,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/agochs_agochs_phase_2_c_block_60_ft_road_plot-53044717-10360-2.html,2026-03-30T16:32:02.830151
A Block Plot,2.25 Crore,"AGOCHS Phase 2, AGOCHS",Islamabad,1 Kanal,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/agochs_agochs_phase_2_a_block_plot-53044677-10360-2.html,2026-03-30T16:32:02.843235
Block D Main Road Plot,1.8 Crore,"AGOCHS Phase 2, AGOCHS",Islamabad,1 Kanal,,,Plot,Added: 3 hours ago,https://www.zameen.com/Property/agochs_agochs_phase_2_block_d_main_road_plot-53044502-10360-2.html,2026-03-30T16:32:02.855933
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.95 Crore,"DHA Phase 5 - Sector D, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_d_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958521-8403-2.html,2026-03-30T16:32:02.868976
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.85 Crore,"DHA Phase 5 - Sector C, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958514-8402-2.html,2026-03-30T16:32:02.882244
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.95 Crore,"DHA Phase 5 - Sector F, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958544-8836-2.html,2026-03-30T16:32:02.895216
Street No. 09 - Murree Hills Facing - Level & Heighted Land - 2nd Transfer - Possession Expected Within 3 Months - C-14 Islamabad Plot For Sale,5.9 Crore,"C-14, Islamabad",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/islamabad_c-14_street_no_09_-_murree_hills_facing_-_level_heighted_land_-_2nd_transfer_-_possession_expected_within_3_months_-_c-14_islamabad_plot_for_sale-53995678-11367-2.html,2026-03-30T16:32:02.910746
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,2.9 Crore,"DHA Phase 5 - Sector B, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_b_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958500-8401-2.html,2026-03-30T16:32:02.924062
1 Kanal Plot For Sale In DHA Phase 5 Islamabad,3.25 Crore,"DHA Phase 5 - Sector A, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_a_1_kanal_plot_for_sale_in_dha_phase_5_islamabad-53958489-8400-2.html,2026-03-30T16:32:02.938615
1Kanal Level Heighted plot sec A dha 5 for sale,3.75 Crore,"DHA Phase 5 - Sector A, DHA Defence Phase 5",Islamabad,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_a_1kanal_level_heighted_plot_sec_a_dha_5_for_sale-53526290-8400-2.html,2026-03-30T16:32:02.952051
